Eddelak
 53,9569       9,1504        12            1            Azimut = 0    Höhe = 15

 y, m, dm, h,G_Gh,G_Dh,G_Gk,G_Dk, Ta,Snd,RR, FF, RH
 2005, 3, 5, 19,0,0,0,0,6.6,0,0.0,1.0,68
 2005, 3, 5, 20,0,0,0,0,6.0,0,0.0,1.7,66
 2005, 3, 5, 21,0,0,0,0,5.5,0,0.0,2.4,66
 2005, 3, 5, 22,0,0,0,0,4.7,0,0.0,2.4,66
 2005, 3, 5, 23,0,0,0,0,3.9,0,0.0,3.4,71
 2005, 3, 5, 24,0,0,0,0,3.1,0,0.0,6.2,69
 2005, 3, 6, 1,0,0,0,0,2.3,0,0.0,4.0,73
 2005, 3, 6, 2,0,0,0,0,1.4,0,0.0,3.2,75
 2005, 3, 6, 3,0,0,0,0,0.5,0,0.0,2.8,80
 2005, 3, 6, 4,0,0,0,0,0.0,0,0.0,2.4,86
 2005, 3, 6, 5,0,0,0,0,-0.5,0,0.0,2.9,90
 2005, 3, 6, 6,0,0,0,0,-0.8,0,0.0,2.6,89
 2005, 3, 6, 7,0,0,0,0,-1.2,0,0.0,3.7,91
 2005, 3, 6, 8,9,9,8,8,-1.0,0,0.0,3.4,91
 2005, 3, 6, 9,92,76,106,82,-0.1,0,0.0,3.0,88
 2005, 3, 6, 10,129,123,132,124,0.5,0,0.1,2.4,86
 2005, 3, 6, 11,150,149,151,149,0.5,0,1.5,3.4,91
 2005, 3, 6, 12,224,211,233,215,1.3,0,0.2,4.5,88
 2005, 3, 6, 13,252,226,277,240,1.8,0,0.4,5.8,88
 2005, 3, 6, 14,187,181,191,182,1.9,0,0.0,6.9,88
 2005, 3, 6, 15,119,119,118,118,1.7,0,0.0,7.9,75
 2005, 3, 6, 16,247,138,314,155,1.9,0,0.0,7.9,75
 2005, 3, 6, 17,161,57,229,71,1.9,0,0.0,5.8,77
 2005, 3, 6, 18,58,36,83,43,1.4,0,0.0,5.1,79
 2005, 3, 6, 19,0,0,0,0,0.8,0,0.0,4.5,79
 2005, 3, 6, 20,0,0,0,0,0.1,0,0.0,3.4,82
 2005, 3, 6, 21,0,0,0,0,-0.7,0,0.0,4.8,84
 2005, 3, 6, 22,0,0,0,0,-1.4,0,0.0,4.5,88
 2005, 3, 6, 23,0,0,0,0,-2.2,0,0.0,5.8,88
 2005, 3, 6, 24,0,0,0,0,-2.9,0,0.0,4.8,89
 2005, 3, 7, 1,0,0,0,0,-3.3,0,0.0,4.5,90
 2005, 3, 7, 2,0,0,0,0,-3.7,0,0.0,4.5,95
 2005, 3, 7, 3,0,0,0,0,-4.1,1,0.1,6.5,96
 2005, 3, 7, 4,0,0,0,0,-4.3,1,0.0,3.7,99
 2005, 3, 7, 5,0,0,0,0,-4.5,1,0.0,5.1,97
 2005, 3, 7, 6,0,0,0,0,-4.7,0,0.0,5.1,98
 2005, 3, 7, 7,0,0,0,0,-4.8,0,0.0,2.3,95
 2005, 3, 7, 8,4,4,3,3,-4.8,2,0.4,1.7,93
 2005, 3, 7, 9,18,18,17,17,-4.7,8,1.1,1.6,95
 2005, 3, 7, 10,25,25,23,23,-4.9,21,2.7,2.3,97
 2005, 3, 7, 11,51,51,49,49,-4.3,25,0.7,4.0,89
 2005, 3, 7, 12,71,71,68,68,-3.9,26,0.2,4.8,89
 2005, 3, 7, 13,41,41,39,39,-3.9,27,0.3,4.2,88
 2005, 3, 7, 14,365,219,456,249,-2.5,27,0.0,4.2,88
 2005, 3, 7, 15,332,170,424,193,-1.6,26,0.0,4.2,88
 2005, 3, 7, 16,205,150,243,164,-1.3,27,0.1,3.2,78
 2005, 3, 7, 17,135,79,174,88,-1.3,27,0.0,5.1,78
 2005, 3, 7, 18,50,35,70,42,-1.6,26,0.0,5.5,81
 2005, 3, 7, 19,0,0,0,0,-2.1,27,0.1,10.7,86
 2005, 3, 7, 20,0,0,0,0,-2.4,27,0.0,9.3,85
 2005, 3, 7, 21,0,0,0,0,-2.7,27,0.0,10.7,85
 2005, 3, 7, 22,0,0,0,0,-2.9,26,0.0,7.3,85
 2005, 3, 7, 23,0,0,0,0,-3.2,26,0.0,7.3,84
 2005, 3, 7, 24,0,0,0,0,-3.4,26,0.0,6.9,82
 2005, 3, 8, 1,0,0,0,0,-3.6,26,0.0,8.8,82
 2005, 3, 8, 2,0,0,0,0,-3.9,26,0.0,7.6,83
 2005, 3, 8, 3,0,0,0,0,-4.1,26,0.0,6.5,82
 2005, 3, 8, 4,0,0,0,0,-4.3,26,0.0,5.5,82
 2005, 3, 8, 5,0,0,0,0,-4.4,26,0.0,4.5,86
 2005, 3, 8, 6,0,0,0,0,-4.5,25,0.0,2.6,89
 2005, 3, 8, 7,0,0,0,0,-4.6,25,0.0,2.6,90
 2005, 3, 8, 8,4,4,4,4,-4.6,25,0.0,2.1,91
 2005, 3, 8, 9,85,77,92,80,-3.4,25,0.0,2.6,89
 2005, 3, 8, 10,221,129,277,145,-1.6,25,0.0,2.0,82
 2005, 3, 8, 11,281,207,333,228,-0.3,25,0.0,2.0,79
 2005, 3, 8, 12,272,224,306,239,0.5,24,0.0,2.1,78
 2005, 3, 8, 13,258,240,281,256,0.8,24,0.0,3.4,79
 2005, 3, 8, 14,196,191,200,193,0.8,23,0.0,2.6,77
 2005, 3, 8, 15,172,168,175,169,0.7,23,0.0,2.8,79
 2005, 3, 8, 16,156,147,162,150,0.5,23,0.0,2.9,83
 2005, 3, 8, 17,96,92,99,93,0.0,23,0.0,2.8,84
 2005, 3, 8, 18,28,28,28,28,-0.8,22,0.0,5.8,89
 2005, 3, 8, 19,0,0,0,0,-1.5,22,0.0,4.5,94
 2005, 3, 8, 20,0,0,0,0,-1.2,22,0.0,5.1,97
 2005, 3, 8, 21,0,0,0,0,-0.8,22,0.0,7.6,93
 2005, 3, 8, 22,0,0,0,0,-0.5,23,0.2,6.2,96
 2005, 3, 8, 23,0,0,0,0,-0.3,28,1.1,8.8,99
 2005, 3, 8, 24,0,0,0,0,0.3,28,0.1,10.0,96
 2005, 3, 9, 1,0,0,0,0,0.5,27,0.0,8.3,92
 2005, 3, 9, 2,0,0,0,0,0.7,27,0.0,8.3,93
 2005, 3, 9, 3,0,0,0,0,0.9,26,0.0,8.3,94
 2005, 3, 9, 4,0,0,0,0,1.0,25,0.0,6.5,93
 2005, 3, 9, 5,0,0,0,0,1.1,24,0.0,6.9,94
 2005, 3, 9, 6,0,0,0,0,1.2,23,0.0,4.8,98
 2005, 3, 9, 7,0,0,0,0,1.3,22,0.0,3.4,98
 2005, 3, 9, 8,13,13,13,13,1.9,21,0.0,3.4,99
 2005, 3, 9, 9,16,16,15,15,2.0,20,0.0,3.7,98
 2005, 3, 9, 10,186,141,217,152,4.1,18,0.0,2.4,89
 2005, 3, 9, 11,241,205,269,218,5.4,16,0.0,1.7,83
 2005, 3, 9, 12,283,229,319,244,6.5,12,0.0,3.2,77
 2005, 3, 9, 13,403,229,502,260,7.9,8,0.0,3.7,71
 2005, 3, 9, 14,278,225,312,239,8.3,3,0.0,3.2,72
 2005, 3, 9, 15,353,181,446,204,8.9,0,0.0,3.4,70
 2005, 3, 9, 16,168,146,184,152,8.6,0,0.0,3.4,76
 2005, 3, 9, 17,167,88,218,103,8.4,0,0.0,4.2,76
 2005, 3, 9, 18,35,33,37,34,7.7,0,0.0,5.8,78
 2005, 3, 9, 19,0,0,0,0,6.9,0,0.0,4.0,83
 2005, 3, 9, 20,0,0,0,0,6.8,0,0.0,3.7,86
 2005, 3, 9, 21,0,0,0,0,6.7,0,0.0,5.5,85
 2005, 3, 9, 22,0,0,0,0,6.6,0,0.0,6.9,84
 2005, 3, 9, 23,0,0,0,0,6.5,0,0.0,5.1,82
 2005, 3, 9, 24,0,0,0,0,6.4,0,0.0,5.8,82
 2005, 3, 10, 1,0,0,0,0,6.0,0,0.0,4.5,84
 2005, 3, 10, 2,0,0,0,0,5.6,0,0.0,4.0,85
 2005, 3, 10, 3,0,0,0,0,5.4,0,0.0,4.8,86
 2005, 3, 10, 4,0,0,0,0,5.2,0,0.0,3.2,88
 2005, 3, 10, 5,0,0,0,0,5.0,0,0.0,2.8,87
 2005, 3, 10, 6,0,0,0,0,4.8,0,0.0,3.4,90
 2005, 3, 10, 7,0,0,0,0,4.8,0,0.0,4.5,89
 2005, 3, 10, 8,50,33,68,38,5.6,0,0.0,2.6,84
 2005, 3, 10, 9,170,51,238,63,7.2,0,0.0,2.1,81
 2005, 3, 10, 10,287,79,394,98,9.0,0,0.0,2.1,71
 2005, 3, 10, 11,389,91,532,114,10.8,0,0.0,2.8,62
 2005, 3, 10, 12,452,106,614,134,12.3,0,0.0,3.0,57
 2005, 3, 10, 13,476,118,644,148,13.4,0,0.0,3.2,52
 2005, 3, 10, 14,479,88,654,112,14.4,0,0.0,4.8,47
 2005, 3, 10, 15,407,87,557,110,14.9,0,0.0,6.2,46
 2005, 3, 10, 16,309,75,425,95,14.9,0,0.0,9.3,49
 2005, 3, 10, 17,195,55,272,69,14.2,0,0.0,7.6,50
 2005, 3, 10, 18,71,35,102,42,13.2,0,0.0,6.9,53
 2005, 3, 10, 19,0,0,0,0,11.9,0,0.0,5.5,60
 2005, 3, 10, 20,0,0,0,0,10.9,0,0.0,5.5,67
 2005, 3, 10, 21,0,0,0,0,9.9,0,0.0,3.7,71
 2005, 3, 10, 22,0,0,0,0,8.9,0,0.0,2.9,75
 2005, 3, 10, 23,0,0,0,0,7.8,0,0.0,2.4,80
 2005, 3, 10, 24,0,0,0,0,6.8,0,0.0,1.7,82
 2005, 3, 11, 1,0,0,0,0,5.9,0,0.0,1.5,86
 2005, 3, 11, 2,0,0,0,0,5.0,0,0.0,1.7,88
 2005, 3, 11, 3,0,0,0,0,3.9,0,0.0,1.7,89
 2005, 3, 11, 4,0,0,0,0,3.2,0,0.0,1.4,89
 2005, 3, 11, 5,0,0,0,0,2.6,0,0.0,1.0,92
 2005, 3, 11, 6,0,0,0,0,2.2,0,0.0,1.0,96
 2005, 3, 11, 7,0,0,0,0,2.1,0,0.0,1.0,100
 2005, 3, 11, 8,57,31,81,37,3.0,0,0.0,1.6,99
 2005, 3, 11, 9,185,45,260,56,4.7,0,0.0,1.0,94
 2005, 3, 11, 10,320,52,443,66,6.2,0,0.0,0.9,83
 2005, 3, 11, 11,426,57,584,71,7.8,0,0.0,0.7,74
 2005, 3, 11, 12,500,60,683,75,9.2,0,0.0,0.8,67
 2005, 3, 11, 13,520,69,707,85,10.2,0,0.0,0.6,65
 2005, 3, 11, 14,499,68,679,84,10.9,0,0.0,0.6,59
 2005, 3, 11, 15,437,60,598,74,11.2,0,0.0,0.6,60
 2005, 3, 11, 16,331,58,457,73,11.2,0,0.0,0.7,62
 2005, 3, 11, 17,202,48,282,59,10.6,0,0.0,0.4,67
 2005, 3, 11, 18,76,36,106,44,9.5,0,0.0,0.7,72
 2005, 3, 11, 19,0,0,0,0,8.4,0,0.0,0.1,78
 2005, 3, 11, 20,0,0,0,0,7.7,0,0.0,0.1,80
 2005, 3, 11, 21,0,0,0,0,7.0,0,0.0,0.1,84
 2005, 3, 11, 22,0,0,0,0,6.3,0,0.0,0.3,88
 2005, 3, 11, 23,0,0,0,0,5.6,0,0.0,0.7,89
 2005, 3, 11, 24,0,0,0,0,5.0,0,0.0,0.7,90
 2005, 3, 12, 1,0,0,0,0,4.5,0,0.0,0.5,86
 2005, 3, 12, 2,0,0,0,0,4.0,0,0.0,0.3,91
 2005, 3, 12, 3,0,0,0,0,3.5,0,0.0,0.6,91
 2005, 3, 12, 4,0,0,0,0,3.3,0,0.0,0.8,91
 2005, 3, 12, 5,0,0,0,0,3.0,0,0.0,0.3,95
 2005, 3, 12, 6,0,0,0,0,2.9,0,0.0,0.5,98
 2005, 3, 12, 7,0,0,0,0,2.9,0,0.0,0.6,98
 2005, 3, 12, 8,47,32,62,37,3.8,0,0.0,0.4,98
 2005, 3, 12, 9,124,91,144,97,5.0,0,0.0,0.5,95
 2005, 3, 12, 10,132,128,133,128,5.5,0,0.0,0.3,91
 2005, 3, 12, 11,94,94,92,92,5.6,0,0.0,0.7,90
 2005, 3, 12, 12,230,209,248,219,6.4,0,0.0,0.9,89
 2005, 3, 12, 13,388,250,472,282,7.7,0,0.0,0.8,83
 2005, 3, 12, 14,449,172,584,203,8.9,0,0.0,1.4,74
 2005, 3, 12, 15,526,141,702,169,10.1,0,0.0,2.0,68
 2005, 3, 12, 16,368,50,506,62,10.6,0,0.0,1.5,68
 2005, 3, 12, 17,237,47,330,59,10.6,0,0.0,2.0,71
 2005, 3, 12, 18,95,30,137,37,10.0,0,0.0,2.1,71
 2005, 3, 12, 19,1,1,1,1,9.1,0,0.0,1.7,74
 2005, 3, 12, 20,0,0,0,0,8.4,0,0.0,1.0,81
 2005, 3, 12, 21,0,0,0,0,7.8,0,0.0,1.4,87
 2005, 3, 12, 22,0,0,0,0,7.1,0,0.0,1.4,89
 2005, 3, 12, 23,0,0,0,0,6.4,0,0.0,2.0,91
 2005, 3, 12, 24,0,0,0,0,5.8,0,0.0,1.9,92
 2005, 3, 13, 1,0,0,0,0,5.2,0,0.0,1.5,93
 2005, 3, 13, 2,0,0,0,0,4.3,0,0.0,0.9,94
 2005, 3, 13, 3,0,0,0,0,3.4,0,0.0,1.6,100
 2005, 3, 13, 4,0,0,0,0,2.9,0,0.0,1.3,99
 2005, 3, 13, 5,0,0,0,0,2.5,0,0.0,1.3,97
 2005, 3, 13, 6,0,0,0,0,2.1,0,0.0,1.3,99
 2005, 3, 13, 7,0,0,0,0,2.1,0,0.0,1.5,99
 2005, 3, 13, 8,66,40,86,46,2.9,0,0.0,1.5,97
 2005, 3, 13, 9,174,73,229,85,4.1,0,0.0,2.0,93
 2005, 3, 13, 10,281,126,361,145,5.5,0,0.0,1.9,87
 2005, 3, 13, 11,239,199,264,209,5.8,0,0.0,1.5,83
 2005, 3, 13, 12,188,184,190,184,5.9,0,0.0,1.4,83
 2005, 3, 13, 13,232,220,239,222,6.1,0,0.0,2.0,84
 2005, 3, 13, 14,358,236,424,257,6.6,0,0.0,2.0,82
 2005, 3, 13, 15,215,199,230,208,6.5,0,0.1,2.4,87
 2005, 3, 13, 16,114,114,112,112,6.2,0,0.0,2.4,84
 2005, 3, 13, 17,19,19,18,18,5.5,0,0.3,2.6,90
 2005, 3, 13, 18,21,21,20,20,4.8,0,1.2,2.6,94
 2005, 3, 13, 19,0,0,0,0,4.4,0,0.0,3.4,92
 2005, 3, 13, 20,0,0,0,0,4.1,0,0.0,5.5,95
 2005, 3, 13, 21,0,0,0,0,3.8,0,0.0,5.1,94
 2005, 3, 13, 22,0,0,0,0,3.5,0,0.0,7.6,95
 2005, 3, 13, 23,0,0,0,0,3.3,0,0.0,6.2,98
 2005, 3, 13, 24,0,0,0,0,3.0,0,0.0,7.3,98
 2005, 3, 14, 1,0,0,0,0,3.0,0,0.0,4.8,98
 2005, 3, 14, 2,0,0,0,0,3.0,0,0.0,6.2,98
 2005, 3, 14, 3,0,0,0,0,3.0,0,0.0,7.6,98
 2005, 3, 14, 4,0,0,0,0,3.1,0,0.0,5.1,98
 2005, 3, 14, 5,0,0,0,0,3.1,0,0.0,3.0,95
 2005, 3, 14, 6,0,0,0,0,3.2,0,0.0,2.6,96
 2005, 3, 14, 7,0,0,0,0,3.2,0,0.0,2.4,96
 2005, 3, 14, 8,67,34,90,40,4.5,0,0.0,2.6,90
 2005, 3, 14, 9,189,57,255,70,6.2,0,0.0,5.1,85
 2005, 3, 14, 10,318,76,428,94,8.2,0,0.0,5.1,76
 2005, 3, 14, 11,424,83,569,104,10.0,0,0.0,6.2,69
 2005, 3, 14, 12,492,92,661,115,11.7,0,0.0,6.2,66
 2005, 3, 14, 13,518,96,694,121,13.0,0,0.0,4.8,60
 2005, 3, 14, 14,498,93,668,117,13.8,0,0.0,4.8,60
 2005, 3, 14, 15,426,99,570,123,14.3,0,0.0,3.0,60
 2005, 3, 14, 16,323,89,431,109,14.3,0,0.0,2.9,62
 2005, 3, 14, 17,198,66,265,80,13.7,0,0.0,3.4,65
 2005, 3, 14, 18,76,38,102,45,12.6,0,0.0,4.2,66
 2005, 3, 14, 19,0,0,0,0,11.4,0,0.0,3.2,71
 2005, 3, 14, 20,0,0,0,0,10.7,0,0.0,4.2,81
 2005, 3, 14, 21,0,0,0,0,10.0,0,0.0,4.8,82
 2005, 3, 14, 22,0,0,0,0,9.3,0,0.0,6.5,79
 2005, 3, 14, 23,0,0,0,0,8.7,0,0.0,5.1,80
 2005, 3, 14, 24,0,0,0,0,8.0,0,0.0,6.5,83
 2005, 3, 15, 1,0,0,0,0,7.1,0,0.0,4.8,84
 2005, 3, 15, 2,0,0,0,0,6.2,0,0.0,5.1,88
 2005, 3, 15, 3,0,0,0,0,5.5,0,0.0,7.6,94
 2005, 3, 15, 4,0,0,0,0,4.9,0,0.0,8.3,97
 2005, 3, 15, 5,0,0,0,0,4.3,0,0.0,6.5,98
 2005, 3, 15, 6,0,0,0,0,4.0,0,0.0,6.2,100
 2005, 3, 15, 7,0,0,0,0,3.9,0,0.0,4.2,99
 2005, 3, 15, 8,74,44,95,50,5.1,0,0.0,3.7,92
 2005, 3, 15, 9,177,82,227,95,6.3,0,0.0,3.7,87
 2005, 3, 15, 10,291,110,377,128,7.7,0,0.0,5.5,75
 2005, 3, 15, 11,419,119,553,145,9.2,0,0.0,5.5,67
 2005, 3, 15, 12,492,102,657,129,10.6,0,0.0,4.5,62
 2005, 3, 15, 13,522,106,696,132,11.7,0,0.0,3.7,58
 2005, 3, 15, 14,467,137,615,168,12.3,0,0.0,7.3,58
 2005, 3, 15, 15,415,130,546,157,12.6,0,0.0,6.5,55
 2005, 3, 15, 16,316,100,417,121,12.6,0,0.0,6.5,60
 2005, 3, 15, 17,194,75,252,87,12.0,0,0.0,6.9,63
 2005, 3, 15, 18,80,41,105,48,11.0,0,0.0,6.9,66
 2005, 3, 15, 19,0,0,0,0,9.9,0,0.0,6.9,73
 2005, 3, 15, 20,0,0,0,0,9.1,0,0.0,5.5,80
 2005, 3, 15, 21,0,0,0,0,8.2,0,0.0,7.6,80
 2005, 3, 15, 22,0,0,0,0,7.4,0,0.0,6.9,86
 2005, 3, 15, 23,0,0,0,0,6.5,0,0.0,5.5,89
 2005, 3, 15, 24,0,0,0,0,5.7,0,0.0,4.2,90
 2005, 3, 16, 1,0,0,0,0,5.2,0,0.0,7.3,92
 2005, 3, 16, 2,0,0,0,0,4.4,0,0.0,6.9,93
 2005, 3, 16, 3,0,0,0,0,3.7,0,0.0,8.3,96
 2005, 3, 16, 4,0,0,0,0,3.3,0,0.0,6.9,95
 2005, 3, 16, 5,0,0,0,0,2.9,0,0.0,5.8,97
 2005, 3, 16, 6,0,0,0,0,2.7,0,0.0,6.2,96
 2005, 3, 16, 7,0,0,0,0,2.7,0,0.0,4.5,96
 2005, 3, 16, 8,24,24,23,23,3.1,0,0.1,5.5,90
 2005, 3, 16, 9,67,67,66,66,3.7,0,0.0,7.6,92
 2005, 3, 16, 10,57,57,55,55,3.9,0,0.0,7.3,89
 2005, 3, 16, 11,186,177,189,177,4.9,0,0.0,10.0,84
 2005, 3, 16, 12,341,256,394,280,6.2,0,0.0,8.3,77
 2005, 3, 16, 13,338,279,377,297,7.1,0,0.0,7.9,73
 2005, 3, 16, 14,358,279,412,306,7.9,0,0.0,7.9,69
 2005, 3, 16, 15,301,241,336,255,8.3,0,0.0,6.2,67
 2005, 3, 16, 16,243,185,278,199,8.4,0,0.0,5.8,68
 2005, 3, 16, 17,189,106,230,116,8.4,0,0.0,5.5,67
 2005, 3, 16, 18,99,61,123,68,8.0,0,0.0,4.8,68
 2005, 3, 16, 19,2,2,2,2,7.3,0,0.0,5.5,66
 2005, 3, 16, 20,0,0,0,0,6.4,0,0.0,6.9,69
 2005, 3, 16, 21,0,0,0,0,5.6,0,0.0,5.1,68
 2005, 3, 16, 22,0,0,0,0,4.7,0,0.0,4.2,70
 2005, 3, 16, 23,0,0,0,0,3.7,0,0.0,5.1,73
 2005, 3, 16, 24,0,0,0,0,2.7,0,0.0,5.8,74
 2005, 3, 17, 1,0,0,0,0,1.7,0,0.0,4.8,80
 2005, 3, 17, 2,0,0,0,0,0.7,0,0.0,3.7,87
 2005, 3, 17, 3,0,0,0,0,-0.4,0,0.0,3.4,90
 2005, 3, 17, 4,0,0,0,0,-1.0,0,0.0,2.8,91
 2005, 3, 17, 5,0,0,0,0,-1.5,0,0.0,2.3,89
 2005, 3, 17, 6,0,0,0,0,-1.9,0,0.0,1.6,86
 2005, 3, 17, 7,2,2,2,2,-2.0,0,0.0,1.4,88
 2005, 3, 17, 8,71,41,89,46,-1.1,0,0.0,1.7,84
 2005, 3, 17, 9,212,99,267,113,0.5,0,0.0,2.1,82
 2005, 3, 17, 10,164,150,173,155,0.9,0,0.0,2.3,85
 2005, 3, 17, 11,316,224,366,242,2.0,0,0.0,3.4,80
 2005, 3, 17, 12,355,249,413,271,2.9,0,0.0,2.3,77
 2005, 3, 17, 13,82,82,79,79,2.4,0,0.0,2.8,77
 2005, 3, 17, 14,161,161,160,160,2.3,0,0.0,3.4,78
 2005, 3, 17, 15,483,188,615,217,3.2,0,0.0,2.6,74
 2005, 3, 17, 16,237,168,274,179,3.2,0,0.0,2.8,73
 2005, 3, 17, 17,19,19,18,18,2.2,0,0.0,2.4,81
 2005, 3, 17, 18,63,47,74,50,1.6,0,0.0,2.9,81
 2005, 3, 17, 19,3,3,3,3,0.9,0,0.0,2.4,86
 2005, 3, 17, 20,0,0,0,0,0.7,0,0.0,2.1,87
 2005, 3, 17, 21,0,0,0,0,0.6,0,0.0,2.3,88
 2005, 3, 17, 22,0,0,0,0,0.5,0,0.0,2.6,86
 2005, 3, 17, 23,0,0,0,0,0.3,0,0.1,2.1,87
 2005, 3, 17, 24,0,0,0,0,0.0,3,0.7,2.8,88
 2005, 3, 18, 1,0,0,0,0,0.5,3,0.0,3.2,91
 2005, 3, 18, 2,0,0,0,0,0.8,2,0.5,5.1,88
 2005, 3, 18, 3,0,0,0,0,1.3,1,0.0,5.5,91
 2005, 3, 18, 4,0,0,0,0,1.5,0,0.0,6.2,91
 2005, 3, 18, 5,0,0,0,0,1.8,0,0.0,6.9,91
 2005, 3, 18, 6,0,0,0,0,2.0,0,0.0,6.5,91
 2005, 3, 18, 7,1,1,1,1,2.1,0,0.0,5.8,91
 2005, 3, 18, 8,47,45,46,44,3.1,0,0.0,4.5,91
 2005, 3, 18, 9,107,104,108,103,4.3,0,0.0,4.0,87
 2005, 3, 18, 10,189,171,202,177,5.6,0,0.0,4.2,87
 2005, 3, 18, 11,243,225,260,236,6.8,0,0.0,2.1,70
 2005, 3, 18, 12,304,265,332,280,8.0,0,0.0,1.9,60
 2005, 3, 18, 13,316,277,345,293,8.9,0,0.0,2.0,58
 2005, 3, 18, 14,293,260,319,275,9.5,0,0.0,0.8,54
 2005, 3, 18, 15,282,239,310,253,10.0,0,0.0,0.7,52
 2005, 3, 18, 16,224,188,245,197,10.1,0,0.0,0.7,48
 2005, 3, 18, 17,140,123,149,127,9.9,0,0.0,0.5,48
 2005, 3, 18, 18,58,53,61,54,9.3,0,0.0,0.3,52
 2005, 3, 18, 19,1,1,1,1,8.5,0,0.0,0.9,52
 2005, 3, 18, 20,0,0,0,0,7.6,0,0.1,1.2,55
 2005, 3, 18, 21,0,0,0,0,6.7,0,0.0,1.3,58
 2005, 3, 18, 22,0,0,0,0,5.8,0,0.0,1.5,58
 2005, 3, 18, 23,0,0,0,0,5.1,0,0.0,1.4,61
 2005, 3, 18, 24,0,0,0,0,4.0,0,0.0,1.0,64
 2005, 3, 19, 1,0,0,0,0,2.5,0,0.0,1.3,75
 2005, 3, 19, 2,0,0,0,0,0.9,0,0.0,1.9,78
 2005, 3, 19, 3,0,0,0,0,-0.7,0,0.0,1.5,85
 2005, 3, 19, 4,0,0,0,0,-1.6,0,0.0,1.9,89
 2005, 3, 19, 5,0,0,0,0,-2.4,0,0.0,1.6,89
 2005, 3, 19, 6,0,0,0,0,-3.1,0,0.0,1.3,88
 2005, 3, 19, 7,2,2,2,2,-3.1,0,0.0,1.0,90
 2005, 3, 19, 8,36,36,35,35,-2.8,0,0.0,1.2,86
 2005, 3, 19, 9,123,108,131,110,-1.9,0,0.0,2.1,82
 2005, 3, 19, 10,102,102,100,100,-1.7,0,0.0,1.6,83
 2005, 3, 19, 11,418,187,524,215,0.1,0,0.0,1.0,72
 2005, 3, 19, 12,421,241,510,270,1.3,0,0.0,0.9,68
 2005, 3, 19, 13,311,256,343,269,1.7,0,0.0,1.3,67
 2005, 3, 19, 14,434,251,525,281,2.4,0,0.0,1.4,65
 2005, 3, 19, 15,231,206,247,215,2.2,0,0.0,2.0,65
 2005, 3, 19, 16,236,182,267,195,2.1,0,0.0,1.6,68
 2005, 3, 19, 17,143,122,153,126,1.6,0,0.0,2.0,68
 2005, 3, 19, 18,69,59,75,62,0.9,0,0.0,2.6,68
 2005, 3, 19, 19,5,5,5,5,0.0,0,0.0,4.2,73
 2005, 3, 19, 20,0,0,0,0,-0.4,0,0.0,4.0,76
 2005, 3, 19, 21,0,0,0,0,-0.8,0,0.0,3.0,76
 2005, 3, 19, 22,0,0,0,0,-1.2,0,0.0,4.8,76
 2005, 3, 19, 23,0,0,0,0,-1.6,0,0.0,4.2,81
 2005, 3, 19, 24,0,0,0,0,-1.9,0,0.0,2.9,82
 2005, 3, 20, 1,0,0,0,0,-1.7,0,0.0,2.9,81
 2005, 3, 20, 2,0,0,0,0,-1.3,0,0.0,4.2,82
 2005, 3, 20, 3,0,0,0,0,-1.0,0,0.0,4.8,80
 2005, 3, 20, 4,0,0,0,0,-0.8,0,0.0,5.1,80
 2005, 3, 20, 5,0,0,0,0,-0.6,0,0.0,5.8,83
 2005, 3, 20, 6,0,0,0,0,-0.5,0,0.0,4.2,83
 2005, 3, 20, 7,1,1,1,1,-0.4,0,0.0,2.9,85
 2005, 3, 20, 8,52,50,53,50,0.7,0,0.0,5.1,82
 2005, 3, 20, 9,133,118,141,121,2.2,0,0.0,6.5,79
 2005, 3, 20, 10,181,172,185,172,3.4,0,0.0,4.2,76
 2005, 3, 20, 11,253,226,273,236,4.8,0,0.0,4.8,76
 2005, 3, 20, 12,236,228,240,229,5.4,0,0.0,4.2,71
 2005, 3, 20, 13,273,250,293,262,6.1,0,0.0,2.8,69
 2005, 3, 20, 14,368,272,424,295,7.1,0,0.0,2.4,62
 2005, 3, 20, 15,328,252,374,273,7.7,0,0.0,1.4,61
 2005, 3, 20, 16,194,182,200,183,7.7,0,0.0,1.6,59
 2005, 3, 20, 17,123,118,125,118,7.3,0,0.0,1.0,61
 2005, 3, 20, 18,43,43,42,42,6.6,0,0.0,1.4,65
 2005, 3, 20, 19,1,1,1,1,5.9,0,0.0,2.3,70
 2005, 3, 20, 20,0,0,0,0,5.5,0,0.0,2.3,71
 2005, 3, 20, 21,0,0,0,0,4.9,0,0.0,1.9,73
 2005, 3, 20, 22,0,0,0,0,4.3,0,0.0,2.4,80
 2005, 3, 20, 23,0,0,0,0,3.7,0,0.2,3.0,88
 2005, 3, 20, 24,0,0,0,0,2.9,0,0.8,3.2,88
 2005, 3, 21, 1,0,0,0,0,2.2,0,0.0,2.8,96
 2005, 3, 21, 2,0,0,0,0,1.2,0,0.0,2.4,99
 2005, 3, 21, 3,0,0,0,0,0.2,0,0.0,3.4,99
 2005, 3, 21, 4,0,0,0,0,-0.3,0,0.0,3.0,99
 2005, 3, 21, 5,0,0,0,0,-0.8,0,0.0,2.6,99
 2005, 3, 21, 6,0,0,0,0,-1.2,0,0.0,3.0,99
 2005, 3, 21, 7,2,2,2,2,-1.2,0,0.0,2.8,99
